OBJECTNAME;LON;LAT;RB;DTF;COV;REGION;POC;POCLON;POCLAT
857a45a3fffffff;36.79205;-0.80957;4027.8;25.953504990000003;2G;857a45a3fffffff;857a45b7fffffff;36.70816;-0.94367
857a45abfffffff;36.87582;-0.67566;1209.3;29.824170289999998;2G;857a45abfffffff;857a4507fffffff;36.95947;-0.54194
857a45affffffff;36.714;-0.66768;2470.5;30.98808953;2G;857a45affffffff;857a45a7fffffff;36.63008;-0.80162
857a45c3fffffff;37.52191;-0.70748;3492.6;21.88677557;2G;857a45c3fffffff;857a45cbfffffff;37.60493;-0.57393
857a45d3fffffff;37.60013;-0.84911;1704.9;28.24508632;2G;857a45d3fffffff;857a636bfffffff;37.67841;-0.99084
857a45d7fffffff;37.43876;-0.84123;1926.9;20.279766650000003;2G;857a45d7fffffff;857a459bfffffff;37.35547;-0.97517
857a45dbfffffff;37.68312;-0.71541;4163.1;33.59708482;2G;857a45dbfffffff;857a45cbfffffff;37.60493;-0.57393
857a4603fffffff;38.82151;0.3221;886.8;106.00970321000001;2G;857a4603fffffff;857a558ffffffff;39.38556;0.96991
857a4607fffffff;38.66197;0.33039;1440.9;117.74543016;2G;857a4607fffffff;857a4083fffffff;37.7752;-0.03356
857a460bfffffff;38.90287;0.45381;7036.8;89.29931763;2G;857a460bfffffff;857a558ffffffff;39.38556;0.96991
857a460ffffffff;38.74349;0.46215;4797.3;102.23247367;2G;857a460ffffffff;857a558ffffffff;39.38556;0.96991
857a4613fffffff;38.89958;0.18195;4715.4;108.43737802;2G;857a4613fffffff;857a7147fffffff;39.53123;-0.39557
857a461bfffffff;38.9809;0.31382;1863.6;95.37334341;2G;857a461bfffffff;857a558ffffffff;39.38556;0.96991
857a462bfffffff;38.50603;0.6105;1248;106.06022252;2G;857a462bfffffff;857a4003fffffff;37.70189;0.38021
857a463bfffffff;38.58398;0.4705;1226.1;111.79852237;2G;857a463bfffffff;857a4003fffffff;37.70189;0.38021
857a4643fffffff;39.14316;0.57691;1917.6;61.259334519999996;2G;857a4643fffffff;857a558ffffffff;39.38556;0.96991
857a4647fffffff;38.98409;0.5853;1471.8;72.81701145999999;2G;857a4647fffffff;857a558ffffffff;39.38556;0.96991
857a464bfffffff;39.22409;0.70813;5466.9;44.31020323;2G;857a464bfffffff;857a558ffffffff;39.38556;0.96991
857a464ffffffff;39.06519;0.71658;869.1;56.73667671;2G;857a464ffffffff;857a558ffffffff;39.38556;0.96991
857a4653fffffff;39.22118;0.43714;1536.9;70.10431712;2G;857a4653fffffff;857a558ffffffff;39.38556;0.96991
857a4657fffffff;39.0621;0.44547;1402.8;78.28993385;2G;857a4657fffffff;857a558ffffffff;39.38556;0.96991
857a465bfffffff;39.30207;0.56852;6297.3;53.215491459999996;2G;857a465bfffffff;857a558ffffffff;39.38556;0.96991
857a466ffffffff;38.66908;0.87315;988.2;91.55454328;2G;857a466ffffffff;857a558ffffffff;39.38556;0.96991
857a4673fffffff;38.82488;0.5937;1765.5;86.50101378;2G;857a4673fffffff;857a558ffffffff;39.38556;0.96991
857a4683fffffff;38.89629;-0.09054;2496.6;92.07455026000001;2G;857a4683fffffff;857a7147fffffff;39.53123;-0.39557
857a468bfffffff;38.97771;0.0417;6059.7;91.95511326;2G;857a468bfffffff;857a7147fffffff;39.53123;-0.39557
857a468ffffffff;38.81813;0.04987;3952.5;107.18052839;2G;857a468ffffffff;857a7147fffffff;39.53123;-0.39557
857a4693fffffff;38.9745;-0.23105;917.7;78.09838525;2G;857a4693fffffff;857a7147fffffff;39.53123;-0.39557
857a469bfffffff;39.05589;-0.09865;3078.3;76.04578627;2G;857a469bfffffff;857a7147fffffff;39.53123;-0.39557
857a46bbfffffff;38.65841;0.05805;723.3;113.42444035999999;2G;857a46bbfffffff;857a4083fffffff;37.7752;-0.03356
857a46c3fffffff;39.21826;0.16551;1909.2;83.19591121;2G;857a46c3fffffff;857a7147fffffff;39.53123;-0.39557
857a46c7fffffff;39.05899;0.17373;4289.7;94.99373870000001;2G;857a46c7fffffff;857a7147fffffff;39.53123;-0.39557
857a46cbfffffff;39.29926;0.29727;2516.4;81.89101268;2G;857a46cbfffffff;857a558ffffffff;39.38556;0.96991
857a46cffffffff;39.14015;0.30554;1568.4;87.09767763;2G;857a46cffffffff;857a558ffffffff;39.38556;0.96991
857a46d3fffffff;39.29642;0.02538;910.5;65.51822008;2G;857a46d3fffffff;857a7147fffffff;39.53123;-0.39557
857a46d7fffffff;39.13714;0.03353;2446.8;77.83297501;2G;857a46d7fffffff;857a7147fffffff;39.53123;-0.39557
857a46dbfffffff;39.37738;0.1573;2002.8;73.82542473;2G;857a46dbfffffff;857a7147fffffff;39.53123;-0.39557
857a4803fffffff;34.90529;1.48113;5684.1;51.56722085;2G;857a4803fffffff;857a4883fffffff;34.97437;1.06861
857a480bfffffff;34.98997;1.61259;6126.9;65.12301119;2G;857a480bfffffff;857a4883fffffff;34.97437;1.06861
857a4813fffffff;34.98218;1.34094;7011.6;35.05538279;2G;857a4813fffffff;857a4883fffffff;34.97437;1.06861
857a4817fffffff;34.8205;1.34947;1738.8;40.97287875000001;2G;857a4817fffffff;857a4883fffffff;34.97437;1.06861
857a481bfffffff;35.06684;1.47257;5334.3;50.219394;2G;857a481bfffffff;857a4883fffffff;34.97437;1.06861
857a4843fffffff;35.2358;1.73522;2574.6;83.09749934999999;2G;857a4843fffffff;857a489bfffffff;35.13616;1.06014
857a4847fffffff;35.07453;1.74385;3735.6;80.13305392000001;2G;857a4847fffffff;857a4883fffffff;34.97437;1.06861
857a484bfffffff;35.3201;1.86624;890.4;99.9467714;2G;857a484bfffffff;857a489bfffffff;35.13616;1.06014
857a484ffffffff;35.15897;1.8749;2855.4;95.90154559;2G;857a484ffffffff;857a489bfffffff;35.13616;1.06014
857a4853fffffff;35.31271;1.5954;8028.6;72.37341387000001;2G;857a4853fffffff;857a489bfffffff;35.13616;1.06014
857a4857fffffff;35.15138;1.604;5109;66.44606243999999;2G;857a4857fffffff;857a489bfffffff;35.13616;1.06014
857a485bfffffff;35.39699;1.72659;4475.1;89.64556019;2G;857a485bfffffff;857a489bfffffff;35.13616;1.06014
857a487bfffffff;34.99774;1.88355;3124.8;95.14192812;2G;857a487bfffffff;857a4883fffffff;34.97437;1.06861
857a4887fffffff;34.81251;1.07707;12018.9;21.31616061;2G;857a4887fffffff;857a4897fffffff;34.88949;0.93641
857a488bfffffff;35.05914;1.20061;5714.4;20.68640892;2G;857a488bfffffff;857a4883fffffff;34.97437;1.06861
857a488ffffffff;34.8974;1.20911;20586.9;23.20992923;2G;857a488ffffffff;857a4883fffffff;34.97437;1.06861
857a48b3fffffff;34.65055;1.08554;703.5;39.16625343;2G;857a48b3fffffff;857a4897fffffff;34.88949;0.93641
857a48bbfffffff;34.73559;1.2176;2557.8;36.09351103;2G;857a48bbfffffff;857a4883fffffff;34.97437;1.06861
857a48c3fffffff;35.30529;1.32387;14440.8;47.78069007;2G;857a48c3fffffff;857a489bfffffff;35.13616;1.06014
857a48c7fffffff;35.14378;1.33241;8510.4;37.82530843;2G;857a48c7fffffff;857a489bfffffff;35.13616;1.06014
857a48cbfffffff;35.38968;1.45543;7773.6;64.78426363;2G;857a48cbfffffff;857a489bfffffff;35.13616;1.06014
857a48cffffffff;35.2283;1.46401;4567.8;55.09142442;2G;857a48cffffffff;857a489bfffffff;35.13616;1.06014
857a48d3fffffff;35.38234;1.1836;12211.2;46.48190983;2G;857a48d3fffffff;857a489bfffffff;35.13616;1.06014
857a48d7fffffff;35.22078;1.1921;9668.7;31.12912202;2G;857a48d7fffffff;857a489bfffffff;35.13616;1.06014
857a48dbfffffff;35.46671;1.31533;11293.2;61.5156788;2G;857a48dbfffffff;857a489bfffffff;35.13616;1.06014
857a4a03fffffff;35.49553;2.397;4602.6;81.34052767;2G;857a4a03fffffff;857a59a7fffffff;35.59348;3.06277
857a4a07fffffff;35.33485;2.4058;1771.8;84.63750179;2G;857a4a07fffffff;856a5b2ffffffff;35.43331;3.07173
857a4a0bfffffff;35.57937;2.52699;1534.8;66.25267858000001;2G;857a4a0bfffffff;857a59a7fffffff;35.59348;3.06277
857a4a0ffffffff;35.41883;2.53583;2789.1;68.03656075;2G;857a4a0ffffffff;856a5b2ffffffff;35.43331;3.07173
857a4a13fffffff;35.57229;2.25802;1738.2;96.04638306999999;2G;857a4a13fffffff;857a59a7fffffff;35.59348;3.06277
857a4a17fffffff;35.41157;2.2668;6652.2;97.14640552;2G;857a4a17fffffff;856a5b2ffffffff;35.43331;3.07173
857a4a1bfffffff;35.65612;2.38819;3805.2;81.92295612000001;2G;857a4a1bfffffff;857a59a3fffffff;35.75356;3.05378
857a4a27fffffff;34.93668;2.56226;1906.5;95.94877525999999;2G;857a4a27fffffff;856a5b2ffffffff;35.43331;3.07173
857a4a2bfffffff;35.18162;2.68336;1138.8;66.91180447;2G;857a4a2bfffffff;856a5b2ffffffff;35.43331;3.07173
857a4a2ffffffff;35.02095;2.69219;2056.2;79.60260454;2G;857a4a2ffffffff;856a5b2ffffffff;35.43331;3.07173
857a4a37fffffff;35.01323;2.42336;2281.8;100.94778403;2G;857a4a37fffffff;856a5b2ffffffff;35.43331;3.07173
857a4a3bfffffff;35.2582;2.54466;859.8;74.234088;2G;857a4a3bfffffff;856a5b2ffffffff;35.43331;3.07173
857a4a43fffffff;35.8234;2.64788;1748.1;58.81912422;2G;857a4a43fffffff;857a59a3fffffff;35.75356;3.05378
857a4a47fffffff;35.66309;2.65677;1777.8;52.47693881;2G;857a4a47fffffff;857a59a3fffffff;35.75356;3.05378
857a4a4ffffffff;35.7467;2.78633;740.4;41.3098052;2G;857a4a4ffffffff;857a59a3fffffff;35.75356;3.05378
857a4a53fffffff;35.90017;2.50927;1904.1;76.36234476000001;2G;857a4a53fffffff;857a59a3fffffff;35.75356;3.05378
857a4a57fffffff;35.73982;2.51814;852.9;69.21440344999999;2G;857a4a57fffffff;857a59a3fffffff;35.75356;3.05378
857a4a63fffffff;35.42608;2.80415;2884.8;40.036080049999995;2G;857a4a63fffffff;856a5b2ffffffff;35.43331;3.07173
857a4a67fffffff;35.26563;2.81303;2413.8;50.11077685;2G;857a4a67fffffff;856a5b2ffffffff;35.43331;3.07173
857a4a6bfffffff;35.50984;2.93357;2098.2;23.082140619999997;2G;857a4a6bfffffff;857a59a7fffffff;35.59348;3.06277
857a4a6ffffffff;35.34953;2.94249;4012.2;33.684718309999994;2G;857a4a6ffffffff;856a5b2ffffffff;35.43331;3.07173
857a4a73fffffff;35.50269;2.66565;969.6;51.83814854;2G;857a4a73fffffff;857a59a7fffffff;35.59348;3.06277
857a4a77fffffff;35.3422;2.67451;4260.3;57.106788910000006;2G;857a4a77fffffff;856a5b2ffffffff;35.43331;3.07173
857a4a7bfffffff;35.58643;2.79525;1026.9;36.539765;2G;857a4a7bfffffff;857a59a7fffffff;35.59348;3.06277
857a4a83fffffff;35.5652;1.98833;809.4;124.12867363000001;2G;857a4a83fffffff;857a489bfffffff;35.13616;1.06014
857a4a87fffffff;35.40429;1.99704;1494.3;116.89557871;2G;857a4a87fffffff;857a489bfffffff;35.13616;1.06014
857a4a8ffffffff;35.48835;2.12764;3936.9;111.05961350999999;2G;857a4a8ffffffff;857a59a7fffffff;35.59348;3.06277
857a4a97fffffff;35.48115;1.85756;1714.5;106.89869292;2G;857a4a97fffffff;857a489bfffffff;35.13616;1.06014
857a4aa3fffffff;35.16653;2.1451;2205.9;118.41795909000001;2G;857a4aa3fffffff;856a5b2ffffffff;35.43331;3.07173
857a4aa7fffffff;35.00549;2.15381;2911.2;125.09074030000001;2G;857a4aa7fffffff;856a5b2ffffffff;35.43331;3.07173
857a4aaffffffff;35.08985;2.28431;4249.5;108.60662198;2G;857a4aaffffffff;856a5b2ffffffff;35.43331;3.07173
857a4ab3fffffff;35.24329;2.00574;5622;112.09558717;2G;857a4ab3fffffff;857a489bfffffff;35.13616;1.06014
857a4ab7fffffff;35.0822;2.01443;7549.2;110.05395754;2G;857a4ab7fffffff;857a4883fffffff;34.97437;1.06861
857a4ac3fffffff;35.89346;2.24043;1391.1;103.56539466999999;2G;857a4ac3fffffff;857a59a3fffffff;35.75356;3.05378
857a4ac7fffffff;35.73293;2.24923;3129.3;98.25903195999999;2G;857a4ac7fffffff;857a59a3fffffff;35.75356;3.05378
857a4acbfffffff;35.97701;2.37052;1854.9;93.92995568;2G;857a4acbfffffff;857a59a3fffffff;35.75356;3.05378
857a4acffffffff;35.81661;2.37936;2708.1;86.29811538;2G;857a4acffffffff;857a59a3fffffff;35.75356;3.05378
857a4ad3fffffff;35.97038;2.10136;706.2;120.94483346;2G;857a4ad3fffffff;857a59a3fffffff;35.75356;3.05378
857a4ad7fffffff;35.8098;2.11013;1341;114.98509811999999;2G;857a4ad7fffffff;857a59a3fffffff;35.75356;3.05378
857a4adbfffffff;36.0539;2.23162;1368.3;111.51829231;2G;857a4adbfffffff;857a59a3fffffff;35.75356;3.05378
857a4b4bfffffff;34.78378;2.83958;639.3;95.35279811000001;2G;857a4b4bfffffff;856a5b2ffffffff;35.43331;3.07173
857a4b5bfffffff;34.8602;2.701;2185.2;94.0249522;2G;857a4b5bfffffff;856a5b2ffffffff;35.43331;3.07173
857a4bdbfffffff;34.92886;2.29304;12150;118.08308423;2G;857a4bdbfffffff;856a5b2ffffffff;35.43331;3.07173
857a4c0bfffffff;35.52948;0.62952;3016.2;31.18040096;2G;857a4c0bfffffff;857a4c03fffffff;35.44492;0.49689
857a4c13fffffff;35.52228;0.35575;1346.7;25.62829829;2G;857a4c13fffffff;857a4c8ffffffff;35.43763;0.22276
857a4c1bfffffff;35.60682;0.48854;3515.7;37.51094811;2G;857a4c1bfffffff;857a4c03fffffff;35.44492;0.49689
857a4c43fffffff;35.77552;0.75354;8562.9;61.81675561;2G;857a4c43fffffff;857a4c03fffffff;35.44492;0.49689
857a4c47fffffff;35.61391;0.76195;2751.6;46.60654262;2G;857a4c47fffffff;857a4c0ffffffff;35.36763;0.6379
857a4c4bfffffff;35.85968;0.88573;1810.5;77.03012050000001;2G;857a4c4bfffffff;857a4c0ffffffff;35.36763;0.6379
857a4c4ffffffff;35.69822;0.89418;3347.7;63.05616226;2G;857a4c4ffffffff;857a4c0ffffffff;35.36763;0.6379
857a4c53fffffff;35.85288;0.61276;8352;65.58095073;2G;857a4c53fffffff;857a4c03fffffff;35.44492;0.49689
857a4c5bfffffff;35.93703;0.74512;2673.9;78.2243526;2G;857a4c5bfffffff;857a4c03fffffff;35.44492;0.49689
857a4c63fffffff;35.375;0.91108;4470;44.05428442;2G;857a4c63fffffff;857a4c0ffffffff;35.36763;0.6379
857a4c6bfffffff;35.45947;1.04318;10540.2;51.66678515;2G;857a4c6bfffffff;857a489bfffffff;35.13616;1.06014
857a4c6ffffffff;35.29786;1.05166;10494.9;33.74135193;2G;857a4c6ffffffff;857a489bfffffff;35.13616;1.06014
857a4c73fffffff;35.4522;0.77037;1574.1;34.2506334;2G;857a4c73fffffff;857a4c0ffffffff;35.36763;0.6379
857a4c77fffffff;35.29041;0.77878;11878.8;28.73296159;2G;857a4c77fffffff;857a4c3bfffffff;35.2057;0.64628
857a4c7bfffffff;35.53665;0.90263;1164.6;51.64389096;2G;857a4c7bfffffff;857a4c0ffffffff;35.36763;0.6379
857a4c83fffffff;35.51507;0.08133;779.4;20.23362933;2G;857a4c83fffffff;857a4c8ffffffff;35.43763;0.22276
857a4c8bfffffff;35.59971;0.21448;6690.9;26.223732769999998;2G;857a4c8bfffffff;857a4c8ffffffff;35.43763;0.22276
857a4c97fffffff;35.43032;-0.05201;5022.9;24.815959210000003;2G;857a4c97fffffff;857a6b5bfffffff;35.34544;-0.18554
857a4c9bfffffff;35.6772;0.07309;5290.8;20.96231392;2G;857a4c9bfffffff;857a4c93fffffff;35.59258;-0.06022
857a4ca7fffffff;34.95085;0.24761;6139.8;23.6025074;2G;857a4ca7fffffff;857a4ddbfffffff;34.87362;0.38901
857a4caffffffff;35.03592;0.38069;4389.3;28.7636709;2G;857a4caffffffff;857a4c33fffffff;35.12087;0.51358
857a4cb7fffffff;35.02814;0.10608;9645.9;24.86115874;2G;857a4cb7fffffff;857a6b4ffffffff;35.10551;-0.03558
857a4cc3fffffff;35.84606;0.33913;857.4;54.90308534;2G;857a4cc3fffffff;857a6a67fffffff;35.75476;-0.06842
857a4cc7fffffff;35.68422;0.34744;3388.2;39.711607109999996;2G;857a4cc7fffffff;857a4c8ffffffff;35.43763;0.22276
857a4ccbfffffff;35.93031;0.47186;1597.8;68.27675272;2G;857a4ccbfffffff;857a4c03fffffff;35.44492;0.49689
857a4cd3fffffff;35.92358;0.19794;1198.8;46.42713651;2G;857a4cd3fffffff;857a6a67fffffff;35.75476;-0.06842
857a4cd7fffffff;35.76169;0.20621;5268.6;37.715858139999995;2G;857a4cd7fffffff;857a6a67fffffff;35.75476;-0.06842
857a4cdbfffffff;36.0078;0.33083;1063.8;51.45245173;2G;857a4cdbfffffff;857a41b3fffffff;36.32472;0.04018
857a4d43fffffff;34.64236;0.81241;14361;26.57422893;2G;857a4d43fffffff;857a4d57fffffff;34.5571;0.67979
857a4d47fffffff;34.48014;0.82081;7579.2;29.30460064;2G;857a4d47fffffff;857a4d0bfffffff;34.39475;0.68816
857a4d4bfffffff;34.72749;0.94484;14395.8;31.286180899999998;2G;857a4d4bfffffff;857a4897fffffff;34.88949;0.93641
857a4d4ffffffff;34.56541;0.95327;3375.3;42.560683770000004;2G;857a4d4ffffffff;857a4d57fffffff;34.5571;0.67979
857a4d5bfffffff;34.80449;0.80401;1890.3;22.5384016;2G;857a4d5bfffffff;857a4897fffffff;34.88949;0.93641
857a4d73fffffff;34.31784;0.82921;1850.1;21.267103050000003;2G;857a4d73fffffff;857a4d0ffffffff;34.23233;0.69653
857a4d87fffffff;34.21491;0.14738;4321.5;35.888556259999994;2G;857a4d87fffffff;857a4d17fffffff;34.22363;0.42228
857a4d97fffffff;34.292;0.00557;6415.8;31.16256711;2G;857a4d97fffffff;857a4d93fffffff;34.45486;-0.00267
857a4da3fffffff;33.97507;0.29735;848.1;23.25844137;2G;857a4da3fffffff;857a4dabfffffff;34.06094;0.4306
857a4db3fffffff;34.05203;0.15565;1593.6;35.35534468;2G;857a4db3fffffff;857a4dabfffffff;34.06094;0.4306
857a4dbbfffffff;34.13789;0.28906;4873.2;20.98055161;2G;857a4dbbfffffff;857a4d17fffffff;34.22363;0.42228
857a4e03fffffff;36.03424;1.42108;1389;123.71143439;2G;857a4e03fffffff;857a489bfffffff;35.13616;1.06014
857a4e07fffffff;35.87324;1.42968;1329.9;107.52486668;2G;857a4e07fffffff;857a489bfffffff;35.13616;1.06014
857a4e13fffffff;36.11145;1.2811;863.7;125.92224929999999;2G;857a4e13fffffff;857a4c0ffffffff;35.36763;0.6379
857a4e17fffffff;35.95041;1.28966;919.5;110.30372932;2G;857a4e17fffffff;857a489bfffffff;35.13616;1.06014
857a4e1bfffffff;36.19513;1.41247;1063.8;140.31746268999999;2G;857a4e1bfffffff;857a489bfffffff;35.13616;1.06014
857a4e23fffffff;35.63508;1.57817;2537.7;93.93707649000001;2G;857a4e23fffffff;857a489bfffffff;35.13616;1.06014
857a4e27fffffff;35.47394;1.58679;6483;81.90291146;2G;857a4e27fffffff;857a489bfffffff;35.13616;1.06014
857a4e2ffffffff;35.55809;1.71794;2622.3;99.06201244;2G;857a4e2ffffffff;857a489bfffffff;35.13616;1.06014
857a4e33fffffff;35.71215;1.43827;5903.4;91.98760842;2G;857a4e33fffffff;857a489bfffffff;35.13616;1.06014
857a4e37fffffff;35.55096;1.44685;7480.2;77.5007575;2G;857a4e37fffffff;857a489bfffffff;35.13616;1.06014
857a4e3bfffffff;35.79613;1.56955;1540.8;107.63235407;2G;857a4e3bfffffff;857a489bfffffff;35.13616;1.06014
857a4e6bfffffff;36.04736;1.96214;9344.4;138.40036748;2G;857a4e6bfffffff;857a59a3fffffff;35.75356;3.05378
857a4e83fffffff;36.10495;1.00924;4658.7;107.49719590000001;2G;857a4e83fffffff;857a4c0ffffffff;35.36763;0.6379
857a4e87fffffff;35.94373;1.01773;4358.7;92.98148694;2G;857a4e87fffffff;857a4c0ffffffff;35.36763;0.6379
857a4e8bfffffff;36.18873;1.14099;1232.4;123.15923769999999;2G;857a4e8bfffffff;857a4c0ffffffff;35.36763;0.6379
857a4e8ffffffff;36.02765;1.14952;3276.3;109.33494834;2G;857a4e8ffffffff;857a4c0ffffffff;35.36763;0.6379
857a4e93fffffff;36.18232;0.86882;1340.4;93.93773037000001;2G;857a4e93fffffff;857a41bbfffffff;36.40863;0.17315
857a4e97fffffff;36.02105;0.87728;3642;92.40284153;2G;857a4e97fffffff;857a4c03fffffff;35.44492;0.49689
857a4e9bfffffff;36.26608;1.00074;4318.5;106.81916256;2G;857a4e9bfffffff;857a41bbfffffff;36.40863;0.17315
857a4ea3fffffff;35.70519;1.16656;5118.6;80.5559225;2G;857a4ea3fffffff;857a489bfffffff;35.13616;1.06014
857a4ea7fffffff;35.54381;1.17508;9111.6;63.25448651;2G;857a4ea7fffffff;857a489bfffffff;35.13616;1.06014
857a4eabfffffff;35.78928;1.29822;4086.3;93.42164353;2G;857a4eabfffffff;857a489bfffffff;35.13616;1.06014
857a4eaffffffff;35.62804;1.30678;6658.5;77.02510919000001;2G;857a4eaffffffff;857a489bfffffff;35.13616;1.06014
857a4eb3fffffff;35.7824;1.02621;1449.9;79.88138412;2G;857a4eb3fffffff;857a4c0ffffffff;35.36763;0.6379
857a4eb7fffffff;35.62098;1.0347;14839.2;69.01864856;2G;857a4eb7fffffff;857a4c0ffffffff;35.36763;0.6379
857a4ebbfffffff;35.86647;1.15804;2658;96.87161533;2G;857a4ebbfffffff;857a4c0ffffffff;35.36763;0.6379
857a4ed3fffffff;36.51059;1.12391;1922.4;120.85605993;2G;857a4ed3fffffff;857a41bbfffffff;36.40863;0.17315
857a4ed7fffffff;36.34971;1.13245;2351.4;120.79227941;2G;857a4ed7fffffff;857a41bbfffffff;36.40863;0.17315
857a4edbfffffff;36.59395;1.25537;2427.3;136.67998379999997;2G;857a4edbfffffff;857a41bbfffffff;36.40863;0.17315
857a5003fffffff;39.9487;2.14582;2201.1;45.362013870000006;2G;857a5003fffffff;857a508ffffffff;39.94663;1.87904
857a5007fffffff;39.79147;2.15492;708.3;53.31024348;2G;857a5007fffffff;857a508ffffffff;39.94663;1.87904
857a500bfffffff;40.02824;2.27437;1825.5;58.232963600000005;2G;857a500bfffffff;857a508ffffffff;39.94663;1.87904
857a500ffffffff;39.87118;2.28353;1735.2;62.40604398;2G;857a500ffffffff;857a508ffffffff;39.94663;1.87904
857a5013fffffff;40.02626;2.008;1348.5;28.84883518;2G;857a5013fffffff;857a508ffffffff;39.94663;1.87904
857a5017fffffff;39.86903;2.01704;2220.6;35.83158694;2G;857a5017fffffff;857a508ffffffff;39.94663;1.87904
857a501bfffffff;40.10577;2.13672;4194.9;43.43735527;2G;857a501bfffffff;857a508bfffffff;40.10388;1.87005
857a5023fffffff;39.55659;2.30183;5697.9;82.11861744000001;2G;857a5023fffffff;857a508ffffffff;39.94663;1.87904
857a5027fffffff;39.39907;2.31097;2158.8;95.353897;2G;857a5027fffffff;857a508ffffffff;39.94663;1.87904
857a502bfffffff;39.63651;2.43033;5046;88.26440442;2G;857a502bfffffff;857a508ffffffff;39.94663;1.87904
857a502ffffffff;39.47915;2.43953;4496.4;99.27413433;2G;857a502ffffffff;857a508ffffffff;39.94663;1.87904
857a5033fffffff;39.63409;2.16401;4584.3;65.12543395;2G;857a5033fffffff;857a508ffffffff;39.94663;1.87904
857a5037fffffff;39.47655;2.1731;1721.4;79.10390531;2G;857a5037fffffff;857a508ffffffff;39.94663;1.87904
857a503bfffffff;39.71396;2.29269;2985.6;70.79132372;2G;857a503bfffffff;857a508ffffffff;39.94663;1.87904
857a5043fffffff;40.26438;2.39345;820.8;75.27962618000001;2G;857a5043fffffff;857a508bfffffff;40.10388;1.87005
857a5047fffffff;40.10765;2.40268;909;72.67053165;2G;857a5047fffffff;857a508bfffffff;40.10388;1.87005
857a504bfffffff;40.34349;2.52146;1796.1;91.5788755;2G;857a504bfffffff;857a508bfffffff;40.10388;1.87005
857a504ffffffff;40.18693;2.53076;3984;87.88909238000001;2G;857a504ffffffff;857a508bfffffff;40.10388;1.87005
857a5053fffffff;40.34188;2.25602;2213.4;64.94404663;2G;857a5053fffffff;857a508bfffffff;40.10388;1.87005
857a5057fffffff;40.18514;2.2652;6379.8;59.15565316;2G;857a5057fffffff;857a508bfffffff;40.10388;1.87005
857a5063fffffff;39.87332;2.54933;1448.4;90.70479428;2G;857a5063fffffff;857a508ffffffff;39.94663;1.87904
857a5067fffffff;39.71629;2.5586;7302.9;96.93215608;2G;857a5067fffffff;857a508ffffffff;39.94663;1.87904
857a506bfffffff;39.95281;2.67729;2216.7;103.2821747;2G;857a506bfffffff;857a508ffffffff;39.94663;1.87904
857a506ffffffff;39.79594;2.68663;3243.6;107.4996373;2G;857a506ffffffff;857a508ffffffff;39.94663;1.87904
857a5073fffffff;39.95076;2.41191;3929.1;74.19652633;2G;857a5073fffffff;857a508ffffffff;39.94663;1.87904
857a5077fffffff;39.7937;2.42113;1846.8;79.63096632999999;2G;857a5077fffffff;857a508ffffffff;39.94663;1.87904
857a507bfffffff;40.0302;2.54005;2901.6;87.58316266;2G;857a507bfffffff;857a508ffffffff;39.94663;1.87904
857a5087fffffff;39.86687;1.74985;5223.6;20.22878306;2G;857a5087fffffff;857a508ffffffff;39.94663;1.87904
857a50a3fffffff;39.63166;1.897;1310.4;49.22506637;2G;857a50a3fffffff;857a508ffffffff;39.94663;1.87904
857a50abfffffff;39.71163;2.02608;8124.9;48.48215567;2G;857a50abfffffff;857a508ffffffff;39.94663;1.87904
857a50affffffff;39.55408;2.03511;2332.2;63.5123003;2G;857a50affffffff;857a508ffffffff;39.94663;1.87904
857a50b3fffffff;39.70929;1.75877;829.2;37.77395777;2G;857a50b3fffffff;857a508ffffffff;39.94663;1.87904
857a50b7fffffff;39.55157;1.76769;880.2;55.341799030000004;2G;857a50b7fffffff;857a508ffffffff;39.94663;1.87904
857a50bbfffffff;39.78922;1.88802;3713.4;32.75105967;2G;857a50bbfffffff;857a508ffffffff;39.94663;1.87904
857a50c3fffffff;40.34027;1.98989;3401.1;42.03539146;2G;857a50c3fffffff;857a508bfffffff;40.10388;1.87005
857a50c7fffffff;40.18335;1.99895;2178.3;31.525499070000002;2G;857a50c7fffffff;857a508bfffffff;40.10388;1.87005
857a50cffffffff;40.26268;2.1276;776.1;48.24452298;2G;857a50cffffffff;857a508bfffffff;40.10388;1.87005
857a50d3fffffff;40.4179;1.85207;1296;42.65235008;2G;857a50d3fffffff;857a509bfffffff;40.18155;1.732
857a50d7fffffff;40.26097;1.86106;4334.1;26.71637077;2G;857a50d7fffffff;857a509bfffffff;40.18155;1.732
857a510bfffffff;38.92564;2.33833;1050.9;104.66780576000001;2G;857a510bfffffff;857a5c53fffffff;38.13379;2.38372
857a511bfffffff;39.00307;2.2003;795.3;114.19169788;2G;857a511bfffffff;857a5c53fffffff;38.13379;2.38372
857a5143fffffff;39.164;2.4579;1383;118.84150238000001;2G;857a5143fffffff;857a532bfffffff;39.09573;3.39032
857a5147fffffff;39.00621;2.46707;1512;114.61194655;2G;857a5147fffffff;857a5c53fffffff;38.13379;2.38372
857a514bfffffff;39.24427;2.58635;1029.6;106.38240696999999;2G;857a514bfffffff;857a532bfffffff;39.09573;3.39032
857a514ffffffff;39.08664;2.59557;1175.4;102.89512883;2G;857a514ffffffff;857a532bfffffff;39.09573;3.39032
